coursera-android	0	0.0	True	16184	https://github.com/aporter/coursera-android	100.0	4300	True	True	19404	Source Code for Android Course Example Applications
okio	0	0.0	False	13614	https://github.com/square/okio	99.62	4295	False	False	1715	A modern I/O API for Java
facebook-android-sdk	0	0.0	True	79918	https://github.com/facebook/facebook-android-sdk	99.69	4280	True	True	21880	Used to integrate Android apps with Facebook Platform.
Fragmentation	0	0.0	True	11973	https://github.com/YoKeyword/Fragmentation	100.0	4278	False	True	29024	A powerful library that manage Fragment for Android!
NineOldAndroids	0	0.0	True	11445	https://github.com/JakeWharton/NineOldAndroids	100.0	4264	True	True	1207	[DEPRECATED] Android library for using the Honeycomb animation API on all versions of the platform back to 1.0!
Side-Menu.Android	0	0.0	True	609	https://github.com/Yalantis/Side-Menu.Android	100.0	4245	True	False	1037	Side menu with some categories to choose.
android-gpuimage	0	0.0	True	11176	https://github.com/CyberAgent/android-gpuimage	98.89	4240	True	True	1165	Android filters based on OpenGL (idea from GPUImage for iOS)
InfiniteCycleViewPager	0	0.0	False	4986	https://github.com/Devlight/InfiniteCycleViewPager	100.0	4240	False	False	275	Infinite cycle ViewPager with two-way orientation and interactive effect.
javapoet	0	0.0	False	10200	https://github.com/square/javapoet	99.73	4240	False	False	1575	A Java API for generating .java source files.
StatusBarUtil	0	0.0	True	1359	https://github.com/laobie/StatusBarUtil	100.0	4165	False	True	6782	A util for setting status bar style on Android App.
scribejava	16	0.001	False	12494	https://github.com/scribejava/scribejava	100.0	4152	False	False	2693	Simple OAuth library for Java
android-classyshark	0	0.0	True	14167	https://github.com/google/android-classyshark	100.0	4145	True	True	24535	Executables (apk, multi-dex, jar) browser for Android, Java and Kotlin
Depth-LIB-Android-	0	0.0	True	5269	https://github.com/danielzeller/Depth-LIB-Android-	100.0	4108	True	False	3573	A library that gives depth to Views.
android-oss	538	0.011	True	47680	https://github.com/kickstarter/android-oss	97.23	4101	True	True	17820	Kickstarter for Android. Bring new ideas to life, anywhere.
ZhihuDailyPurify	16	0.007	False	2295	https://github.com/izzyleung/ZhihuDailyPurify	100.0	4076	False	False	31362	Purified version of Zhihu Daily - 更纯净的知乎日报
SimplifyReader	0	0.0	True	55976	https://github.com/chentao0707/SimplifyReader	99.09	4028	False	True	62804	一款基于Google Material Design设计开发的Android客户端，包括新闻简读，图片浏览，视频爽看 ，音乐轻听以及二维码扫描五个子模块。项目采取的是MVP架构开发，由于还是摸索阶段，可能不是很规范。但基本上应该是这么个套路，至少我个人认为是这样的~恩，就是这样的！
BoomMenu	0	0.0	True	11080	https://github.com/Nightonke/BoomMenu	100.0	4017	False	True	103934	A menu which can ... BOOM! - Android
LitePal	0	0.0	True	21506	https://github.com/LitePalFramework/LitePal	100.0	3999	False	True	4185	An Android library that makes developers use SQLite database extremely easy.
banner	0	0.0	True	2957	https://github.com/youth5201314/banner	100.0	3998	False	True	3059	Android广告图片轮播控件，支持无限循环和多种主题，可以灵活设置轮播样式、动画、轮播和切换时间、位置、图片加载框架等！
async-http-client	157	0.003	False	45888	https://github.com/AsyncHttpClient/async-http-client	99.92	3977	False	False	16854	Asynchronous Http and WebSocket Client library for Java 
